	event_id	event_date	year	month	disorder_type	event_type	sub_event_type	actor1	assoc_actor_1	inter1	actor2	assoc_actor_2	inter2	interaction	civilian_targeting	admin2	location	latitude	longitude	source	source_scale	label	class	notes22	notes	fatalities	timestamp	population_1km	population_2km	population_5km	population_best	crowd_size_class	crowd_size_cat	crowd_size	crowd_size_w_n	with_vehicles	?	split	notes11
1050	DEU6836	2021-05-15	2021	5	Demonstrations	Riots	Violent demonstration	Rioters (Germany)		5	Police Forces of Germany (2005-2021)		1	15		Berlin	Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Berliner Morgenpost; Der Tagesspiegel; Markische Allgemeine; Markische Oderzeitung; Rbb24; Redaktionsnetzwerk Deutschland; Rheinische Post; RIAS; Suddeutsche Zeitung	New media-Subnational			,  demonstrated in    (coded separately) and   FriedrichshainKreuzberg, in solidarity with Palestinians amid escalating tensions in the Middle East Israel and Palestine. During the demo, rioters threw bottles, stones, fire crackers at police, who responded with pepper spray. Rioters also physically assaulted police officers.  police officers were reported injured and  rioters were detained. Crowd size split across two events.	On 15 May 2021, around 3,500 people demonstrated in Berlin - Neukolln (coded separately) and Berlin - Friedrichshain-Kreuzberg, in solidarity with Palestinians amid escalating tensions in the Middle East between Israel and Palestine. During the demo, rioters threw bottles, stones, fire crackers at police, who responded with pepper spray. Rioters also physically assaulted police officers. 93 police officers were reported injured and 59 rioters were detained. Crowd size split across two events.	0	1701200405	11636	45796	127552	45796	6		1750.0	1750.0				around 3,500 people demonstrated in Berlin - Neukolln (coded separately) and Berlin - Friedrichshain-Kreuzberg, in solidarity with Palestinians amid escalating tensions in the Middle East between Israel and Palestine. During the demo, rioters threw bottles, stones, fire crackers at police, who responded with pepper spray. Rioters also physically assaulted police officers. 93 police officers were reported injured and 59 rioters were detained. Crowd size split across two events.
1051	DEU6700	2021-05-15	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	XR: Extinction Rebellion	6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Extinction Rebellion	Other	climate		ten Extinction Rebellion   in Winterfeldtplatz (  TempelhofSchoneberg) (coded separately), Warschauer Strasse (  FriedrichshainKreuzberg) (coded separately) and Friedrichstrasse (  ) with individual sitins (Rebellion of One) for more climate action. Crowd size split across three events.	On 15 May 2021, ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg) (coded separately), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Friedrichstrasse (Berlin - Mitte) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.	0	1701200405	23769	43105	138870	23769	1		4.0	4.0				ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg) (coded separately), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Friedrichstrasse (Berlin - Mitte) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.
1052	DEU6838	2021-05-15	2021	5	Demonstrations	Riots	Violent demonstration	Rioters (Germany)		5	Police Forces of Germany (2005-2021)		1	15		Berlin	Berlin - Mitte	52.5177	13.4024	Berlin Online; Berliner Morgenpost; Der Tagesspiegel; Suddeutsche Zeitung	Subnational-National			,  from the political left demonstrated in    against the eviction of a leftist and autonomous housing project (Kopi). Rioters threw pyrotechnics, bottles and fire crackers towards police. Clashes with police occurred, resulting in six injured police officers, two of which had to be treated at a hospital. One rioter was detained.	On 15 May 2021, around 2,400 people from the political left demonstrated in Berlin - Mitte against the eviction of a leftist and autonomous housing project (Kopi). Rioters threw pyrotechnics, bottles and fire crackers towards police. Clashes with police occurred, resulting in six injured police officers, two of which had to be treated at a hospital. One rioter was detained.	0	1701200405	23769	43105	138870	43105	6		2400.0	2400.0				around 2,400 people from the political left demonstrated in Berlin - Mitte against the eviction of a leftist and autonomous housing project (Kopi). Rioters threw pyrotechnics, bottles and fire crackers towards police. Clashes with police occurred, resulting in six injured police officers, two of which had to be treated at a hospital. One rioter was detained.
1053	DEU6771	2021-05-15	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Treptow-Kopenick	52.4175	13.6006	Berliner Morgenpost; Suddeutsche Zeitung	Subnational-National			   in   TreptowKopenick for 'the right to dance in public spaces during coronavirus times'.	On 15 May 2021, around 300 people protested in Berlin - Treptow-Kopenick for 'the right to dance in public spaces during coronavirus times'.	0	1707254003	789	7767	102040	789	4		300.0	300.0				around 300 people protested in Berlin - Treptow-Kopenick for 'the right to dance in public spaces during coronavirus times'.
1054	DEU6602	2021-05-14	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Neukolln	52.481	13.4354	Berliner Morgenpost; Berliner Zeitung; RIAS; Passauer Neue Presse	New media-Subnational			   in    in solidarity with Palestinians amid escalating tensions Israel and Palestine and to remember the escape and displacement of Palestinians from (now) Israeli territory in  (Nakba). The protesters chanted slogans against Israel.	On 14 May 2021, up to 750 people protested in Berlin - Neukolln in solidarity with Palestinians amid escalating tensions between Israel and Palestine and to remember the escape and displacement of Palestinians from (now) Israeli territory in 1948 (Nakba). The protesters chanted slogans against Israel.	0	1621972098	13717	46736	192876	13717	5		750.0	750.0				up to 750 people protested in Berlin - Neukolln in solidarity with Palestinians amid escalating tensions between Israel and Palestine and to remember the escape and displacement of Palestinians from (now) Israeli territory in 1948 (Nakba). The protesters chanted slogans against Israel.
1055	DEU6576	2021-05-12	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Greenpeace	6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Politik Express; Suddeutsche Zeitung	National			seven Greenpeace  projected an image depicting flames onto the Chancellery in    from a boat on the river Spree to protest for more climate action. The protest was sparked by that day's Cabinet meeting and its discussion of the new climate protection bill.	On 12 May 2021, around seven Greenpeace activists projected an image depicting flames onto the Chancellery in Berlin - Mitte from a boat on the river Spree to protest for more climate action. The protest was sparked by that day's Cabinet meeting and its discussion of the new climate protection bill.	0	1621972098	23769	43105	138870	23769	1		7.0	7.0				around seven Greenpeace activists projected an image depicting flames onto the Chancellery in Berlin - Mitte from a boat on the river Spree to protest for more climate action. The protest was sparked by that day's Cabinet meeting and its discussion of the new climate protection bill.
1056	DEU6578	2021-05-12	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Health Workers (Germany)	6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Berliner Zeitung; Die Tageszeitung; Suddeutsche Zeitung	National			, health workers  in    (outside the Chancellery and outside the Rote Rathaus) for better working conditions in the health sector on the occasion of International Nurses Day. Some protesters staged a 'sleepin' in hospital beds to draw attention to overworked colleagues.	On 12 May 2021, around 1,050 health workers protested in Berlin - Mitte (outside the Chancellery and outside the Rote Rathaus) for better working conditions in the health sector on the occasion of International Nurses Day. Some protesters staged a 'sleep-in' in hospital beds to draw attention to overworked colleagues.	0	1621972098	23769	43105	138870	23769	6		1050.0	1050.0				around 1,050 health workers protested in Berlin - Mitte (outside the Chancellery and outside the Rote Rathaus) for better working conditions in the health sector on the occasion of International Nurses Day. Some protesters staged a 'sleep-in' in hospital beds to draw attention to overworked colleagues.
1057	DEU6673	2021-05-12	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Berliner Morgenpost	Subnational	eviction		 to   from the left scene  outside the SPD party headquarters in   FriedrichshainKreuzberg against the SPD  citystate senator for internal affairs and his policy of evictions, deportations to Afghanistan, racial profiling and protection of members of the far right within the police force.	On 12 May 2021, around 20 to 30 people from the left scene protested outside the SPD party headquarters in Berlin - Friedrichshain-Kreuzberg against the SPD Berlin city-state senator for internal affairs and his policy of evictions, deportations to Afghanistan, racial profiling and protection of members of the far right within the police force.	0	1621972099	11636	45796	127552	11636	1		25.0	25.0				around 20 to 30 people from the left scene protested outside the SPD party headquarters in Berlin - Friedrichshain-Kreuzberg against the SPD Berlin city-state senator for internal affairs and his policy of evictions, deportations to Afghanistan, racial profiling and protection of members of the far right within the police force.
1058	DEU6682	2021-05-12	2021	5	Demonstrations	Riots	Violent demonstration	Rioters (Germany)		5	Police Forces of Germany (2005-2021)		1	15		Berlin	Berlin - Neukolln	52.481	13.4354	Suddeutsche Zeitung; Judische Allgemeine	Other-National			  demonstrated in    in solidarity with Palestinians amid escalating tensions in the Middle East Palestine and Israel. According to a report, clashes occurred rioters and police. Two police officers were reportedly lightly injured, and six  were temporarily detained.	On 12 May 2021, up to 200 people demonstrated in Berlin - Neukolln in solidarity with Palestinians amid escalating tensions in the Middle East between Palestine and Israel. According to a report, clashes occurred between rioters and police. Two police officers were reportedly lightly injured, and six people were temporarily detained.	0	1639524320	13717	46736	192876	46736	3		200.0	200.0				up to 200 people demonstrated in Berlin - Neukolln in solidarity with Palestinians amid escalating tensions in the Middle East between Palestine and Israel. According to a report, clashes occurred between rioters and police. Two police officers were reportedly lightly injured, and six people were temporarily detained.
1059	DEU6568	2021-05-12	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	FFF: Fridays for Future; Students (Germany)	6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Berlin Online; Berliner Morgenpost	Subnational-National			 to  Fridays for Future   at the Chancellery in    for more climate action. The protest was sparked by that day's Cabinet meeting and its discussion of the new climate protection bill.	On 12 May 2021, around 200 to 300 Fridays for Future activists protested at the Chancellery in Berlin - Mitte for more climate action. The protest was sparked by that day's Cabinet meeting and its discussion of the new climate protection bill.	0	1695742129	23769	43105	138870	23769	4		250.0	250.0				around 200 to 300 Fridays for Future activists protested at the Chancellery in Berlin - Mitte for more climate action. The protest was sparked by that day's Cabinet meeting and its discussion of the new climate protection bill.
1060	DEU6620	2021-05-12	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Ver.di: United Services Union; Labor Group (Germany)	6			0	60		Berlin	Berlin - Tempelhof-Schoneberg	52.4406	13.3738	Suddeutsche Zeitung	National			Ver.di members  outside an elderly care home in Lichtenrade in   TempelhofSchoneberg against the owner of the care home who is allegedly trying to get rid of a chairman of the works committee despite his expertise.	On 12 May 2021, Ver.di members protested outside an elderly care home in Lichtenrade in Berlin - Tempelhof-Schoneberg against the owner of the care home who is allegedly trying to get rid of a chairman of the works committee despite his expertise.	0	1701200405	6233	56555	257443	6233	0		200.0					Ver.di members protested outside an elderly care home in Lichtenrade in Berlin - Tempelhof-Schoneberg against the owner of the care home who is allegedly trying to get rid of a chairman of the works committee despite his expertise.
1061	DEU6592	2021-05-11	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Migrantifa; Greenpeace	6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Indymedia (Germany)	Other			 , including Migrantifa, Corasol, Greenpeace and Disarm Rheinmetall,  in    near the Rheinmetall office against armament and arms exports on the occasion of the company's general assembly.	On 11 May 2021, around 40 activists, including Migrantifa, Corasol, Greenpeace and Disarm Rheinmetall, protested in Berlin - Mitte near the Rheinmetall office against armament and arms exports on the occasion of the company's general assembly.	0	1690902463	23769	43105	138870	23769	1		40.0	40.0				around 40 activists, including Migrantifa, Corasol, Greenpeace and Disarm Rheinmetall, protested in Berlin - Mitte near the Rheinmetall office against armament and arms exports on the occasion of the company's general assembly.
